,At4g37540,LBD39,,LOB Domain-Containing Protein,NC,CND,H,NUT,Elevated anthocyanin levels in response to nitrogen,RV,W. Scheible,2009,Moderate,2.00E-67,At3g49940,,,,
,At4g37580,HLS1,COP3; UNS2,Hookless,C,MRP,V,NLS,Complete loss of apical hook,TD,J. Ecker,1996,High,0,At2g23060,,,,
,At4g37650,SHR,SGR7,Short Root,C,MRP,V,ROT,Abnormal root growth,RV,P. Benfey,2000,Moderate,7.00E-43,At3g49950,,,,
,At4g37750,ANT,DRG,Aintegumenta,C,MRP,R,"FSM, OVP",Abnormal flower and ovule development,TD,R. Fischer,1996,Moderate,8.00E-97,At1g72570,,,,
,At4g37925,NDH-M,,Subunit NDH-M of NAD(P)H:Plastoquinone Dehydrogenase Complex,C,CLB,B,CPR,Complete loss of post-illumination chlorophyll fluorescence; Slightly increased non-photochemical quenching,RV,G. Peltier,2005,Unique,0.23,At5g15390,9,Subunit of NAD(P)H:Plastoquinone Dehydrogenase Complex,,CPT  (3)
,At4g37930,SHM1,,Serine Hydroxymethyltransferase,C,ESN,L,SRL,Rosette lethal at ambient CO2 levels,MB; RV,A. Weber,2006,High,0,At5g26780,10.5,"Photorespiratory C2 Cycle Protein; Catalyzes the conversion of two molecules of glycine into one molecule each of CO2, NH4+, and serine",MIT  (5),
,At4g38130,HD1,HDA1; HDA19; RPD3a,Histone Deacetylase,C,CND,P,TMP,At high temperature: Disorganized embryonic root and shoot; Incomplete penetrance of pin-formed and tubular cotyledons and decreased cotyledon number; Slightly narrow cotyledons,TD; RV,E. Meyerowitz,2006,High,5.00E-170,At5g63110,,,,
,At4g38160,PDE191,,Pigment Defective Embryo,C,ESN,L,"SRL, PIG",Seedling lethal (inferred from pigment defect),TD,D. Meinke,2002,Unique,4.00E-29,At2g21710,13,Uncertain; mTERF Domain Protein,,
,At4g38190,CSLD4,,Cellulose Synthase Like,C,ESN,G,GAM,Complete male gametophyte defective,RV,W. Willats,2008,High,0,At3g03050,10.4,Putative Glycosyltransferase; Cell Wall Biosynthesis,,
,At4g38240,CGL1,GNTI,Complex Glycan,C,CND,H,CHS,Sensitive to mannitol and potassium chloride,RV,H. Koiwa,2008,Unique,4.3,At4g34310,4.1,N-Acetyl-Glucosaminyltransferase; Role in N-Glycosylation,,
,At4g38600,KAK,UPL3,Kaktus,C,CLB,C,STT,Increased trichome branching,TD,M. Herzog,2003,Moderate,2.00E-147,At5g02880,,,,
,At4g38620,MYB4,,MYB Gene Knockout,C,CND,P,"PRA, LIT",Resistant to UV-B light; Elevated sinapate ester levels in leaves,RV,C. Martin,2000,High,2.00E-80,At4g34990,,,,
,At4g38630,RPN10,MBP1; MCB1,Regulatory Particle Non-ATPase,C,MRP,V,"GER, GRS, MSL, FSM, SRF, SEN",Very low germination rate; Slow growth; Chlorotic leaves; Decreased stamen number; Reduced fertility; Early rosette leaf senescence,RV,R. Vierstra,2003,Unique,9.8,At1g67140,5,26S Proteasome Subunit,,
,At4g38800,MTN1,MTAN1,Methylthioadenosine Nucleosidase,C,CND,H,NUT,Reduced growth with MTA as source of nitrogen,RV,M. Sauter,2010,High,6.00E-96,At4g34840,,,,Not Evaluated
,At4g39030,EDS5,SID1,Enhanced Disease Susceptibility,C,CLB,B,"PRA, PTH",Low SA levels; Susceptible to disease,MB,J. Metraux,2002,High,0,At2g21340,,,,
,At4g39090,RD19,RD19A,Responsive to Dehydration,C,CND,I,PTH,Sensitive to Ralstonia solanacearum,RV,L. Deslandes,2008,High,8.00E-172,At2g21430,,,,
,At4g39120,HISN7,IMPL2; HPP,Histidine Biosynthesis,C,ESN,S,EMB,Embryo defective; Preglobular / Globular,RV,R. Ingle,2010,Unique,2.00E-19,At3g02870,10.1,Histidinol-Phosphate Phosphatase; Histidine Biosynthesis,,CPT  (4)
,At4g39350,CESA2,ATH-A,Cellulose Synthase,C,MRP,V,"NLS, SRF",Short hypocotyl; Reduced fertility,TN,Q. Xie,2007,High,0,At2g21770,,,,
,At4g39400,BRI1,CBB2; BIN1,Brassinosteroid Insensitive,C,MRP,V,"PIG, GRS, ARC, SRF, FLT, SEN, HRM",Dwarf; Dark green; Increased branching; Completely male sterile; Late flowering; Delayed leaf senescence; Insensitive to brassinosteroids,MB,J. Chory,1997,High,0,At1g55610,,,,
,At4g39460,SAMC1,SAMT1,S-Adenosylmethionine Carrier,C,MRP,V,"GER, PIG, GRS, FLT",Low germination rate; Dwarf; Pale green leaves; Late flowering,RV,B. Camara,2006,High,9.00E-117,At1g34065,11.2,Plastid SAM Importer,,CPT  (4)
,At4g39620,EMB2453,PPR5,Embryo Defective,C,ESN,S,EMB,Embryo defective; Globular,TD,D. Meinke,2002,Moderate,4.00E-48,At1g74850,2.2,PPR Protein; Organellular mRNA Processing,,
,At4g39640,GGT1,,Gamma-Glutamyl Transpeptidase,C,MRP,V,"GRS, MSL",Dwarf; Chlorotic,RV,D. Oliver,2007,High,0,At4g39650,,,,
,At4g39710,FKBP16-2,,FK506 Binding Protein,C,CLB,B,CPR,Decreased post-illumination chlorophyll fluorescence,RV,T. Shikanai,2009,Moderate,5.00E-37,At5g45680,9,NAD(P)H Dehydrogenase Complex Subunit,,CPT  (4)
,At4g39800,AtIPS1,MIPS1,Inositol-3-Phosphate Synthase,C,MRP,V,"NLS, MSL, TCM",Short hypocotyl; Abnormal cotyledon shape; Necrotic lesions on leaves; Root cap disorganized; Abnormal veins in cotyledons,RV,C. Bergounioux,2009,High,0,At2g22240,,,,
,At4g39850,PXA1,PED3; CTS,Peroxisomal ABC Transporter,C,ESN,L,"SRL, HRM",Seedling lethal; Insensitive to IBA,MB,B. Bartel,2001,Moderate,5.00E-44,At1g54350,11.2,Peroxisomal ABC Transporter,,
,At4g39920,POR,TFCC,Porcino,C,ESN,S,"EMB, CUL",Embryo defective; Preglobular; Enlarged embryo cells and endosperm nuclei,TD,U. Mayer,2002,Unique,4.00E-06,At3g57890,11.1,Tubulin Folding Cofactor C; Regulation of Tubulin Folding and Microtubule Dynamics,,
,At5g01220,SQD2,,Sulfoquinovosyl Diacylglycerol Deficient,C,CND,H,"PRA, NUT",Sensitive to limited phosphate; Low sulfolipid levels,OTH,C. Benning,2002,Unique,1.00E-07,At3g45100,10.3,Sulfoquinovosyltransferase; Sulfolipid Biosynthesis,,CPT  (2)
,At5g01360,TBL3,,Trichome Birefringence-Like,C,MRP,V,IST,"Short, thin inflorescence stems",RV; RNAi,W. Scheible,2010,High,6.00E-107,At3g55990,,,,Not Evaluated
,At5g01400,ESP4,,Enhanced Silencing Phenotype ,C,MRP,V,"NLS, FLT",Bleached cotyledons; Early flowering,MB,D. Baulcombe,2006,Moderate,7.00E-143,At1g27595,,,,
,At5g01410,RSR4,PDX1.3,Reduced Sugar Response ,C,MRP,V,"PIG, ROT, MSL, SRF","Pale green, slightly chlorotic rosette leaves; Short roots; Reduced fertility",MB,T. Fitzpatrick,2006,High,3.00E-153,At2g38230,,,,
,At5g01490,CAX4,,Cation Exchanger,C,CND,H,"NUT, HRM, MCH","Abnormal root growth in response to cadmium, manganese and auxin",RV,K. Hirschi,2009,High,9.00E-122,At2g38170,,,,
,At5g01500,TAAC,,Thylakoid ATP/ADP Carrier,NC,MRP,V,PIG,Pale green leaves,RV,C. Spetea,2007,Moderate,1.00E-141,At3g51870,9,Thylakoid Membrane ATP/ADP Carrier,,CPT  (2)
,At5g01540,LecRKA4.1,,Lectin Receptor Kinase,C,CND,H,HRM,Germination sensitive to ABA,RV,Z. Zheng,2009,High,0,At5g01550,,,,
,At5g01550,LecRKA4.2,,Lectin Receptor Kinase,C,CND,H,HRM,Germination sensitive to ABA,RV,Z. Zheng,2009,High,0,At5g01560,,,,
,At5g01560,LecRKA4.3,,Lectin Receptor Kinase,C,CND,H,HRM,Germination sensitive to ABA,RV,Z. Zheng,2009,High,0,At5g01550,,,,
,At5g01600,AtFER1,,Ferritin,C,MRP,T,SEN,Early senescence,RV,C. Soave,2007,High,2.00E-88,At2g40300,10.5,Ferritin; Iron Homeostasis,,CPT  (4)
,At5g01630,AtBRCA2b,,Breast Cancer Associated,C,CND,H,CHS,Sensitive to genotoxic stress,RV,S. Toki,2009,High,0,At4g00020,,,,
,At5g01820,CIPK14,SR1; SNRK3.15,CBL-Interacting Protein Kinase,NC,CND,P,LIT,Etiolated cotyledons following a far red to white light shift,UNK,L. XuanMing,2010,High,8.00E-127,At2g30360,,,,Not Evaluated
,At5g01840,OFP1,,Ovate Family Protein,C,CND,H,CHS,Sensitive to genotoxic stress,RV,R. Pan,2010,Unique,2.00E-18,At2g30400,1,KU-70 Interacting Protein; DNA Repair,,Not Evaluated
,At5g01920,STN8,,State Transition,NC,CLB,C,CUL,Increased thylakoid stacking,RV,A. Vener,2010,Moderate,3.00E-67,At1g68830,,,,Not Evaluated
,At5g01930,MAN6,,Endo-B-Mannanase,NC,MRP,V,GER,Delayed germination,RV,A. Matilla,2011,High,1.00E-114,At5g66460,,,,Not Evaluated
,At5g02030,LSN,BLR; PNY; RPL; VAN,Larson,C,MRP,V,"GRS, ARC, FSM",Dwarf; Increased branching; Short siliques; Complete loss of septum formation,TD,M. Yanofsky,2003,Moderate,4.00E-62,At2g27990,,,,
,At5g02120,PDE335,OHP,Pigment Defective Embryo ,NC,MRP,V,PIG,Pigment defective embryo,RV,D. Meinke,2011,Unique,0.027,At1g44575,13,Uncertain; Thylakoid One Helix Protein,,CPT  (4)
,At5g02190,AtASP38,PCS1,Aspartic Protease,C,ESN,G,EMG,Embryo defective; Male and female gametophyte defective,RV,Y. Xia,2007,High,1.00E-131,At2g39710,5,Aspartic Protease,,
,At5g02200,FHL,,Far-Red-Elongated Hypocotyl1-Like,C,MRP,V,NLS,Long hypocotyl; Open cotyledons,RV,N. Chua,2005,Unique,9.00E-11,At2g37678,8,phyA Signaling,,
,At5g02250,EMB2730,RNR1,Embryo Defective,C,ESN,S,EMB,Embryo defective; Cotyledon,TD,D. Meinke,2002,Unique,4.00E-13,At2g17510,2.3,Ribonuclease II Family Protein; Plastid rRNA Maturation,,CPT  (3)
,At5g02310,PRT6,,Proteolysis,C,MRP,V,"GER, ROT",Delayed after-ripening; Short roots without exogenous sucrose,MB,M. Holdsworth,2009,Unique,4.9,At2g14820,5,E3 Ubiquitin Ligase,,
,At5g02600,NaKR1,NPCC6,Sodium Potassium Root Defective,C,MRP,V,"ROT, FLT",Short roots; Late flowering,OTH,J. Ward,2010,Unique,9.00E-27,At2g37390,13,Uncertain; Metal Binding Protein,,Not Evaluated
,At5g02810,PRR7,,Pseudo-Response Regulator ,C,MRP,V,NLS,Long hypocotyl; Narrow cotyledons,MB,P. Quail,2003,Moderate,2.00E-55,At5g60100,,,,
,At5g02820,BIN5,RHL2,Brassinosteroid Insensitive,C,MRP,V,"GRS, LEF, ARC, LIT, HRM",Dwarf; Increased branching; Downward-bending leaves; Short petioles; Dark-grown seedlings are de-etiolated; Insensitive to brassinosteroids,MB,J. Chory,2002,Moderate,2.00E-60,At3g13170,,,,
,At5g02870,RPL4A,,Ribosomal Protein L4A,C,MRP,V,"GRS, ROT, LEF, FLT","Narrow, pointed first true leaves; Dwarf; Short roots; Late flowering",TD; RV,N. Raikhel,2010,High,0,At3g09630,,,,Not Evaluated
,At5g03150,JKD,,Jackdaw,C,MRP,V,ROT,Slightly shorter roots; Early lateral root formation,RV,B. Scheres,2007,Moderate,6.00E-77,At5g66730,,,,
,At5g03280,EIN2,CKR1; ORE2; ORE3,Ethylene Insensitive,C,MRP,V,"NLS, SEN, HRM, CHS","Long hypocotyl; Delayed senescence; Insensitive to ethylene, cytokinin and ABA; Resistant to auxin transport inhibitors",MB,J. Ecker,1999,Unique,6.00E-29,At1g15960,8,Integral Membrane Protein; Ethylene Signaling,,
,At5g03455,CDC25,ACR2,Cell Division Cycle,C,CND,H,CHS,Sensitive to hydroxyurea (inhibitor of DNA replication),RV,D. Francis,2011,Unique,0.95,At2g04550,6.2,Protein Phosphatase; Positive Regulator of Cell Cycle Progression,,Not Evaluated
,At5g03540,AtEXO70A1,,Exocyst Subunit EXO70 Family Protein A,C,MRP,V,"ARC, SRF",Increased branching; Reduced fertility,RV,V. Zarsky,2006,High,0,At5g52340,,,,
,At5g03570,IREG2,FPN2,Iron Regulated,C,CND,H,"PRA, NUT, MCH",Sensitive to cobalt and nickel; Elevated cobalt levels in shoots,RV,M. Guerinot,2009,High,0,At2g38460,,,,
,At5g03730,CTR1,SIS1,Constitutive Triple Response,C,MRP,V,"NLS, PIG, GRS, ROT, LEF, SRF, FLT",Short hypocotyl and roots; Exaggerated apical hook; Slow growth; Dark green cotyledons; Dwarf; Small rosette; Sterile early flowers; Late flowering,MB; TD,J. Ecker,1993,Moderate,9.00E-112,At4g24480,,,,
,At5g03790,LMI1,,Late Meristem Identity,C,MRP,V,LEF, Abnormal leaf morphology; Base of rosette divided into leaflets,RV,D. Wagner,2006,Moderate,2.00E-32,At2g36610,,,,
,At5g03800,EMB1899,EMB175; EMB166,Embryo Defective,C,ESN,S,EMB,Embryo defective; Globular,TD,D. Meinke,2002,High,2.00E-113,At5g16860,2.2,PPR Protein; Organellular mRNA Processing,,CPT  (1)
,At5g03840,TFL1,,Terminal Flower,C,MRP,V,"IST, ARC, FLT",Inflorescences terminate early with a single flower; Early flowering independent of photoperiod,TD,F. Motoyoshi,1997,Moderate,4.00E-67,At2g27550,,,,
,At5g03860,MLS,,Malate Synthase,C,MRP,V,NLS,Slightly slower seedling growth,RV,S. Smith,2004,Unique,0.84,At1g11410,10.5,Malate Synthase,,
,At5g03940,FFC,54CP; CPSRP54,Yellow First Leaves,C,MRP,V,PIG,Yellow first true leaves,OTH,N. Hoffman,1999,Moderate,8.00E-51,At1g48900,4.2,Sorting of Thylakoid Proteins,,CPT  (4)
,At5g04040,SDP1,,Sugar-Dependent ,C,ESN,L,SRL,Seedling lethal without exogenous sucrose,MB,P. Eastmond,2006,High,0,At3g57140,,,,
,At5g04140,GLS1,GLU1,Glutamate Synthase,C,MRP,V,MSL,Chlorotic unless grown under non-photorespiratory conditions,OTH,G. Coruzzi,1998,High,0,At2g41220,10.1,Glutamate Synthase,,CPT  (4)
,At5g04240,ELF6,,Early Flowering,C,MRP,T,FLT,Early flowering,TD; RV,Y. Noh,2004,Moderate,3.00E-90,At3g48430,,,,
,At5g04290,KTF1,SPT5L,KOW Domain-Containing Transcription Factor,C,CLB,B,CPR,Decreased DNA methylation,TD; RV,J. Zhu,2009,Moderate,2.00E-56,At4g08350,6.1,RNA-Directed DNA Methylation,,
,At5g04430,BTR1,,Binding to ToMV RNA,C,CND,I,PTH,Susceptible to tobacco mosaic virus,RV,M. Ishikawa,2008,Unique,7.00E-10,At5g46190,12,Viral RNA Binding Protein; Negative Regulator of Viral Spread,,
,At5g04470,SIM,,Siamese,C,CLB,C,STT,Multicellular trichomes,MB,J. Larkin,2006,Unique,2.00E-16,At3g10525,6.2,Plant-Specific CDK Inhibitor; Regulator of Endoreplication,,
,At5g04490,VTE5,,Vitamin E Pathway Gene,C,CLB,B,PRA,Low tocopherol levels in seeds,MB,H. Valentin,2006,Moderate,8.00E-43,At5g58560,10.1,Phytol Kinase; Vitamin E Biosynthesis,,CPT  (4)
,At5g04560,DME,EMB1649,Demeter,C,ESN,S,MSD,Embryo defective; 50% defective seeds,TD,R. Fischer; D. Meinke,2002,Moderate,0,At2g36490,6.1,DNA Glycosylase,,
,At5g04770,AtCAT6,,Cationic Amino Acid Transporter ,C,MRP,V,"PIG, NUT",Purple leaves; No growth with L-glutamine as sole nitrogen source,RV,D. Schachtman,2006,High,0,At3g10600,,,,
,At5g04810,AtPPR4,,Pentatricopeptide Repeat Protein,C,ESN,S,EMB,Embryo defective,RV,D. Meinke,2011,Moderate,7.00E-62,At1g05670,2.2,PPR Protein; Plastid RNA Editing,,CPT  (2)
,At5g04890,RTM2,,Restricted TEV Movement,C,CND,I,PTH,Altered response to tobacco etch virus,MB,J. Carrington,2000,Unique,2.00E-16,At5g20970,13,Unknown; Putative Small Heat Shock Protein,,
,At5g05000,TOC34,OEP34; PPI3,Translocon at the Outer Membrane of Chloroplasts,C,MRP,V,ROT,Short roots,RV,P. Jarvis,2004,High,4.00E-93,At1g02280,4.2,Chloroplast Protein Import,,CPT  (3)
,At5g05170,CEV1,IXR1; CESA3,Constitutive Expression of VSP 1,C,ESN,G,"GAM, W:ROT",Null: Complete male gametophyte defective; Knockdown: Short roots; Elevated jasmonate and ethylene levels,MB; RV,C. Somerville,2007,High,0,At4g32410,10.4,Cellulose Synthase CeSA3,,
,At5g05410,DREB2A,,DRE-binding Protein 2A,C,CND,P,"WAT, TMP",Sensitive to drought and high temperature,RV,K. Yamaguchi-Shinozaki,2006,Moderate,1.00E-47,At3g11020,,,,
,At5g05490,SYN1,DIF1; REC8; BP8,Meiotic Synaptic Defective,NC,MRP,R,SRF,Completely male and female sterile due to defects in meiosis,TD,C. Makaroff,1999,Unique,3.00E-20,At5g16270,6.2,Rad21-Like Cohesin Protein,,
,At5g05560,EMB2771,APC1,Embryo Defective,NC,ESN,S,EMB,Embryo defective; Cotyledon,RV,D. Meinke,2007,Unique,4.3,At3g03970,6.2,E3 Ubiquitin Ligase; Anaphase Promoting Complex Subunit; Cell Cycle Regulation,,
,At5g05580,FAD8,,Fatty Acid Desaturase,C,CLB,B,PRA,Low trienoic acid levels,MB,C. Somerville,1994,High,0,At3g11170,10.3,Chloroplast Omega 3 Fatty Acid Desaturase,,CPT  (4)
,At5g05680,EMB2789,Nup88,Embryo Defective,C,ESN,S,EMB,Embryo defective; Preglobular / Globular,RV,D. Meinke,2008,Unique,3.9,At4g23880,4.2,Nuclear Envelope Protein; Nuclear Protein Export,,
,At5g05690,CBB3,CPD; DWF3,Cabbage,C,MRP,V,"GRS, SRF",Dwarf; Male sterile,TD,C. Koncz,1996,High,1.00E-92,At3g50660,,,,
,At5g05700,ATE1,DLS1,Arginine-tRNA Protein Transferase,C,MRP,T,SEN,Delayed leaf senescence,TD,S. Yoshida,2002,High,0,At3g11240,,,,
,At5g05730,TRP5,AMT1; ASA1,Tryptophan Biosynthesis,C,CND,H,CHS,Resistant to 6-methylanthranilate (herbicide),MB,R. Last,1996,High,0,At2g29690,10.1,Anthranilate Synthase Alpha Subunit; Tryptophan Biosynthesis,,CPT  (2)
,At5g05780,RPN8A,AE3,RP Non-ATPase Subunit,C,MRP,V,"GRS, LEF, ARC, FSM, FLT, STT","Semi-dwarf; Long, narrow rosette leaves; Increased rosette leaf number; Incomplete penetrance of cauline leaves forming additional ectopic leaves; Abnormal cauline leaf phyllotaxy; Long pedicels; Abnormal floral organ number; Late flowering; Abnormal trichome morphology",MB,H. Huang,2006,High,5.00E-149,At3g11270,,,,
,At5g05970,NEDD1,,"Neural Precursor Cell Expressed, Developmentally Down-Regulated Gene",C,ESN,G,GEM,Male and female gametophyte defective; Embryo defective (inferred),RV,B. Liu,2009,Unique,4.00E-09,At2g43770,11.1,WD40 Protein; Microtubule Organization,,
,At5g06070,RBE,RAB,Rabbit Ears,C,MRP,R,FSM,Abnormal petal morphology,MB; RV,K. Okada,2004,Unique,7.00E-19,At2g37740,7,Transcription Factor,,
,At5g06240,EMB2735,,Embryo Defective,NC,ESN,S,EMB,Embryo defective; Cotyledon,TD,D. Meinke,2003,Unique,2.2,At2g26570,13,Unknown,,
,At5g06410,AtHscB,,,C,MRP,V,"PIG, IST, SRF, STT","Glossy, bright green stems; Reduced fertility; Abnormal trichome development",RV,S. Moller,2009,Unique,0.55,At5g48030,12,Iron Sulfur Protein Biogenesis,,
,At5g06580,AtD-LDH1,,D-Lactate Dehydrogenase,C,CND,H,"NUT, CHS",Sensitive to D-lactate and methylglyoxal (cytotoxic byproduct of glycolysis),RV,V. Maurino,2009,Moderate,4.00E-33,At4g36400,10.5,Lactate Metabolism,MIT  (2),
,At5g06650,GIS2,,Glabrous Inflorescence Stems,C,CLB,C,STT,Complete loss of trichomes on floral organs,RV,P. Broun,2007,Unique,3.00E-20,At3g58070,7,C2H2 Transcription Factor,,
,At5g06700,TBR,,Trichome Birefringence,C,MRP,V,"IST, LIT",Short inflorescence stems; Short hypocotyl in the dark,MB; RNAi,W. Scheible,2010,High,0,At3g12060,,,,Not Evaluated
,At5g06760,LEA4-5,,Late Embryogenesis Abundant,C,CND,P,"WAT, CHS",Sensitive to drought; Germination sensitive to osmotic stress,RV,A. Covarrubias,2010,Unique,9.8,At3g12080,13,Unknown; Role in Desiccation Tolerance During Late Embryogenesis,,Not Evaluated
,At5g07280,EXS,GNE2; EMS1,Extra Sporogenous Cells,C,ESN,S,EMB,Embryo defective; Cotyledon,MB,H. Dickinson,2003,High,4.00E-154,At4g20140,8,LRR Receptor Kinase; Signal Transduction,,
,At5g07440,GDH2,,Glutamate Dehydrogenase,C,CND,H,NUT,Reduced growth with glutamate as sole source of nitrogen,RV,Y. Miyashita,2008,High,0,At5g18170,10.1,Glutamate Dehydrogenase,,CPT  (0)
,At5g07500,PEI,,,C,ESN,S,EMB,Embryo defective; Cotyledon,RNAi,T. Thomas,2002,Moderate,6.00E-48,At5g58620,7,Zinc Finger Transcriptional Regulator,,
,At5g07990,TT7,CYP75B1,Transparent Testa,C,MRP,R,"PIG, SSC",Yellow seed coat,OTH,B. Weisshaar,2000,High,1.00E-85,At4g12320,,,,
,At5g08130,BIM1,,,NC,ESN,S,"EMB, SRL",Embryo defective; Cotyledon; Low penetrance of patterning defects and seedling lethality,RV,W. Werr,2009,Moderate,1.00E-36,At1g69010,7,bHLH Protein Interactor of Transcription Factors; Brassinosteroid Signaling,,
,At5g08170,EMB1873,AIH,Embryo Defective,C,ESN,S,EMB,Embryo defective; Cotyledon,TD,D. Meinke,2002,Unique,0.91,At3g15970,10.5,Agmatine Iminohydrolase; Polyamine Biosynthesis,,
,At5g08370,AtAGAL2,,Alpha-Galactosidase,C,MRP,V,"LEF, FLT",Curly rosette leaves: Late flowering,RV,K. Krupinska,2007,High,6.00E-150,At5g08380,,,,
,At5g08470,EMB2817,PEX1,Embryo Defective,C,ESN,G,EMG,Embryo defective; Gametophyte defective (inferred),RV,D. Meinke,2009,Moderate,7.00E-54,At5g03340,11.1,AAA ATPase; Peroxisome Biogenesis,,
,At5g08550,ILP1,ILP1-1D,Increased Level of Polyploidy1-1D,C,MRP,V,NLS,Short hypocotyl,RV,M. Matsui,2006,Moderate,1.00E-120,At5g09210,,,,
,At5g08610,PDE340,,Pigment Defective Embryo ,NC,MRP,V,PIG,Pigment defective embryo,RV,D. Meinke,2011,Moderate,0,At5g08620,2.2,DEAD Box RNA Helicase,,CPT  (4)
,At5g08640,FLS1,,Flavonol Synthase,C,MRP,V,PIG,Purple due to anthocyanin accumulation; Low flavonol levels,RV,B. Weisshaar,2009,High,4.00E-121,At5g63590,,,,
,At5g09640,SNG2,SCPL19,Sinapoylglucose Accumulator,C,CLB,B,PRA,Elevated sinapoylglucose levels; Low sinapoylcholine levels,MB,C. Chapple,2001,High,2.00E-149,At1g73280,,,,
,At5g09660,PMDH2,,Peroxisomal NAD-Malate Dehydrogenase,C,MRP,V,NLS,Short hypocotyl without exogenous sucrose,RV,S. Smith,2007,High,1.00E-142,At2g22780,,,,
,At5g09680,RLF1,,Reduced Lateral Root Formation,C,MRP,V,"GRS, ROT",Semi-dwarf; Fewer lateral roots; Short primary roots,MB; RV,H. Fukaki,2010,Unique,1.00E-10,At1g26340,8,Cytosolic Cytochrome b5-Like Protein; Positive Regulator of Early Cell Division in Lateral Root Initiation,,Not Evaluated
,At5g09690,MRS2-7,,,C,CND,H,NUT,Sensitive to limited magnesium,RV,V. Knoop,2009,High,2.00E-163,At5g64560,,,,
,At5g09750,HEC3,,Hecate,C,MRP,R,SRF,Slightly reduced fertility,RV,M. Yanofsky,2007,Unique,5.00E-27,At4g00120,7,BHLH Transcription Factor,,
,At5g09790,PDE336,ATXR5,Pigment Defective Embryo,NC,MRP,V,PIG,Pigment defective embryo,RV,D. Meinke,2011,High,3.00E-108,At5g24330,6.1,SET-Domain Protein; Putative Histone Methyltransferase,,CPT  (4)
,At5g09810,ACT7,,Actin,C,MRP,V,"ROT, HRM",Short roots; Slow hormone-induced callus formation,TD,R. Meagher,2003,High,0,At2g37620,,,,
,At5g09900,EMB2107,RPN5A; MSA,Embryo Defective,C,ESN,S,"EMB, GRS, LEF, FSM, SRF",Embryo defective; Cotyledon; Dwarf; Abnormal leaf and flower morphology; Severely reduced fertility,TD,D. Meinke,2002,Moderate,3.00E-175,At5g64760,5,26S Proteasome Regulatory Subunit,,
,At5g10140,FLC,FLF,Flowering Locus C,C,MRP,T,FLT,Early flowering,MB,R. Amasino,1999,Moderate,4.00E-52,At5g65050,,,,
,At5g10170,AtIPS3,MIPS3,Inositol-3-Phosphate Synthase,NC,ESN,L,NHM,No homozygous mutant plants recovered,RV,C. Bergounioux,2009,High,0,At2g22240,,,,
,At5g10250,DOT3,,Defectively Organized Tributaries,C,MRP,V,"GRS, ROT, TCM",Dwarf; Very short primary root; Abnormal leaf venation,MB,T. Nelson,2008,High,1.00E-116,At5g64330,,,,
,At5g10330,HISN6A,HPA1; EMB2196,Histidine Auxotroph,C,ESN,S,"EMB, W:ROT",Null: Embryo defective; Preglobular; Knockdown: Short roots,TD,D. Meinke,2003,High,0,At1g71920,10.1,Histidinol Phosphate Aminotransferase; Histidine Biosynthesis,,CPT  (1)
,At5g10440,CYCD4;2,,Cyclin,C,CLB,C,STT,Decreased stomatal density,RV,M. Umeda,2007,High,8.00E-94,At5g65420,,,,
,At5g10470,KAC1,KCA1,Kinesin Like Protein for Actin Based Chloroplast Movement,C,CLB,C,CUL,Severely reduced chloroplast movement,MB; RV,M. Wada,2010,High,0,At5g65460,,,,Not Evaluated
,At5g10480,PAS2,PEPINO,Pasticcino,C,ESN,S,EMB,Embryo defective; Cotyledon,MB,J.D. Faure; R. Torres-Ruiz,2003,Unique,1.00E-16,At5g59770,10.3,3-Hydroxy-Acyl-CoA Dehydratase; Very-Long-Chain Fatty Acid Biosynthesis,,
,At5g11040,TRS120,,,C,ESN,L,SRL,Seedling lethal,RV,F. Assaad,2010,Unique,5.6,At1g13290,11.1,Tethering Factor; Cell Plate Biogenesis,,Not Evaluated
,At5g11110,AtSPS2F,SPS1; KNS2,Sucrose Phosphate Synthase,C,MRP,R,OVP,Abnormal pollen exine layer,MB,S. Ishiguro,2008,High,0,At5g20280,,,,
,At5g11260,HY5,TED5,Elongated Hypocotyl,C,MRP,V,"NLS, ROT",Long hypocotyl; Altered root waving and gravitropism,TD,K. Okada,1997,Unique,6.00E-18,At3g17609,7,bZIP Transcription Factor,,
,At5g11270,OCP3,,Overexpressor of Cationic Peroxidase,C,MRP,V,"PIG, GRS, PTH",Slow growth; Pale young leaves; Resistant to necrotrophic fungi,MB,P. Vera,2005,Unique,0.17,At1g28420,7,Homeodomain Transcription Factor,,
,At5g11530,EMF1,,Embryonic Flower,C,MRP,V,"NLS, GRS, LEF, IST, MSL, FSM, FLT, TCM","Short hypocotyl; Oval cotyledons with no petiole; Very small, sessile rosette leaves; Very short inflorescence stems; Single flower develops; Only carpel-like floral organs form; Severe early flowering; Large SAM",MB,Z. Sung,2001,Unique,8.00E-05,At3g58770,7,Polycomb-Group Mediated Transcriptional Repression,,
,At5g11710,EPSIN1,,Epsin N-Terminal Homology Domain Protein,C,CLB,B,CPR,Abnormal vacuolar trafficking,RV,I. Hwang,2006,Moderate,8.00E-62,At2g43160,,,,
,At5g11890,EMB3135,,Embryo Defective,NC,ESN,S,EMB,Embryo defective; Cotyledon,RV,D. Meinke,2011,Unique,2.00E-23,At1g17620,13,Unknown,,CPT  (1)
